chr1	16739273	16739658
chr1	16739279	16739658
chr1	16739672	16741934
chr1	16739672	16741934
chr1	16742092	16744956
chr1	16742092	16744956
chr1	16745401	16745567
chr1	16745401	16745567
chr1	16745612	16745743
chr1	16745612	16745743
chr1	16745799	16745947
chr1	16745799	16745947
chr1	16745959	16746111
chr1	16745959	16746111
chr1	16746197	16746306
chr1	16746197	16746306
chr1	16746541	16746669
chr1	16746541	16746669
chr1	16746855	16746973
chr1	16746855	16746973
chr1	16746988	16747126
chr1	16746988	16747126
chr1	16747259	16747419
chr1	16747259	16747419
chr1	16747433	16747685
chr1	16747433	16747685
chr1	16747703	16747805
chr1	16747703	16747805
chr1	16747892	16748073
chr1	16747892	16748073
chr1	16748238	16748340
chr1	16748238	16748340
chr1	16748423	16748628
chr1	16748423	16748628
chr1	16751968	16752082
chr1	16752177	16752343
chr1	16753034	16753183
chr1	16753546	16753720
chr1	16753867	16754427
chr1	16754519	16754746
chr1	16754757	16755381
chr1	16755571	16755833
chr1	16755867	16755967
chr1	16755990	16756162
chr1	16756176	16756316
chr1	16756340	16756482
chr1	16756550	16756760
chr1	16756844	16756957
chr1	16756971	16757152
chr1	16757164	16758398
chr1	16758414	16758796
chr1	16758808	16758975
chr1	16758997	16759455
chr1	16759465	16759622
chr1	16759637	16759737
chr1	16759750	16760381
chr1	16760397	16760534
chr1	16760544	16760740
chr1	16760778	16761866
chr1	16868086	16869318
chr1	16918430	16918530
chr1	16918970	16919208
chr1	16919231	16919815
chr1	16920061	16920158
chr1	16920165	16920327
chr1	16934308	16934506
chr1	16934607	16934830
chr1	16934930	16935235
chr1	16940222	16941230
chr1	16941281	16941429
chr1	16941743	16942800
chr1	16942976	16943110
chr1	16943275	16943382
chr1	16946033	16946289
chr1	19304152	19304401
chr1	19306012	19306158
chr1	19306992	19307097
chr1	19307304	19307423
chr1	19308150	19308274
chr1	21426183	21426414
chr1	21427991	21430536
chr1	21481585	21481812
chr1	21977459	21978599
chr1	21986364	21987585
chr1	21988665	21989936
chr1	22002084	22003225
chr1	22009538	22010759
chr1	22011854	22013120
chr1	23310582	23310869
chr1	23311224	23311334
chr1	23846063	23846184
chr1	23848660	23848761
chr1	23863125	23863277
chr1	23901046	23901351
chr1	23901377	23902723
chr1	23902801	23903196
chr1	23949020	23949086
chr1	23959809	23960008
chr1	23960918	23961142
chr1	23961427	23962885
chr1	23967279	23968366
chr1	23971055	23971163
chr1	23971165	23971311
chr1	23974421	23975746
chr1	23978187	23979442
chr1	23979620	23980998
chr1	24672381	24672646
chr1	24672681	24672851
chr1	24673030	24673269
chr1	24756096	24756203
chr1	24815375	24815480
chr1	24841139	24841407
chr1	24843178	24843561
chr1	24843663	24843882
chr1	25302740	25303900
chr1	25316375	25317544
chr1	25328831	25329007
chr1	25362441	25362619
chr1	25374874	25376061
chr1	25388534	25389692
chr1	25900277	25900375
chr1	26427273	26427456
chr1	27686832	27686946
chr1	27838680	27838862
chr1	27841004	27841127
chr1	27841134	27841244
chr1	27843176	27843336
chr1	27850080	27850260
chr1	27850262	27850574
chr1	28095629	28095922
chr1	28200552	28201382
chr1	28205249	28205360
chr1	28209960	28210077
chr1	28221047	28221286
chr1	28592491	28592751
chr1	28593680	28595126
chr1	28742724	28743994
chr1	28768916	28769785
chr1	31094647	31095070
chr1	31180941	31181046
chr1	31365757	31365847
chr1	31369376	31369568
chr1	31919563	31919668
chr1	31925467	31925633
chr1	31930048	31930272
chr1	31937977	31938090
chr1	32228486	32228587
chr1	32230911	32231027
chr1	32330758	32330915
chr1	32331462	32331588
chr1	32331665	32331776
chr1	32621009	32621113
chr1	32621492	32621736
chr1	32680547	32680660
chr1	33021584	33021713
chr1	33024432	33024579
chr1	33036727	33036852
chr1	34855497	34855614
chr1	35121020	35121265
chr1	35121583	35122487
chr1	35122491	35123112
chr1	36282517	36282708
chr1	36286355	36287278
chr1	36289048	36289773
chr1	36291362	36291554
chr1	36292585	36292717
chr1	36296639	36296780
chr1	36300878	36301094
chr1	36301545	36301702
chr1	36303785	36304140
chr1	36304160	36305013
chr1	37493309	37494117
chr1	37501802	37502007
chr1	37509444	37509547
chr1	37566866	37566967
chr1	37568844	37568945
chr1	37574653	37574799
chr1	37576449	37576568
chr1	37582214	37582330
chr1	37587314	37587505
chr1	37590697	37590856
chr1	37802943	37803063
chr1	37957732	37957868
chr1	39510619	39512536
chr1	39513954	39517490
chr1	39520601	39521993
chr1	39764199	39765593
chr1	39768693	39772266
chr1	39773668	39775592
chr1	40059327	40059465
chr1	40060054	40060182
chr1	40064214	40064379
chr1	40066204	40066328
chr1	40067528	40067638
chr1	40069678	40069812
chr1	40070147	40070289
chr1	40070822	40070989
chr1	40071439	40071764
chr1	40071778	40072272
chr1	40072273	40072584
chr1	42040543	42040642
chr1	42040723	42040912
chr1	42041012	42041119
chr1	42041272	42041392
chr1	42041408	42041512
chr1	42041754	42041877
chr1	42042191	42042719
chr1	42664852	42664964
chr1	42667338	42667451
chr1	42903327	42903440
chr1	42903663	42903761
chr1	42903845	42904420
chr1	43359155	43359405
chr1	43359478	43359646
chr1	43359712	43359830
chr1	43359957	43360107
chr1	43360182	43360397
chr1	43360486	43360598
chr1	43360717	43360966
chr1	43361107	43361252
chr1	43362181	43362320
chr1	43362938	43363188
chr1	43849421	43850202
chr1	43850222	43850930
chr1	43850995	43851097
chr1	43851222	43851754
chr1	44129338	44129502
chr1	44129503	44129722
chr1	44129786	44130203
chr1	44130527	44130763
chr1	44133237	44134248
chr1	45016385	45017210
chr1	45043259	45043409
chr1	45051067	45051263
chr1	45058637	45058771
chr1	45060090	45060257
chr1	45087873	45088050
chr1	45511049	45511426
chr1	45514498	45514650
chr1	45514865	45515006
chr1	45515647	45515812
chr1	45518926	45519065
chr1	46398542	46398659
chr1	46398696	46398832
chr1	46406762	46406863
chr1	46443496	46443623
chr1	46443817	46443954
chr1	46462982	46463080
chr1	46705062	46705701
chr1	46707898	46708061
chr1	46716284	46716453
chr1	46717892	46718227
chr1	46718234	46718552
chr1	46718556	46718804
chr1	46882281	46883824
chr1	46886558	46888009
chr1	46933517	46936198
chr1	47079908	47081357
chr1	47084082	47085635
chr1	47142736	47145397
chr1	48324959	48325261
chr1	48325263	48325426
chr1	48325491	48325732
chr1	48325739	48326015
chr1	51270016	51270133
chr1	51271195	51271581
chr1	51355226	51355706
chr1	51355772	51356152
chr1	51485836	51485941
chr1	51609951	51610051
chr1	51788039	51788138
chr1	52253730	52254265
chr1	52268509	52268640
chr1	52274451	52274592
chr1	52278483	52278624
chr1	52281650	52281823
chr1	52293440	52293687
chr1	52303810	52303933
chr1	52772136	52772519
chr1	54205016	54205127
chr1	54212537	54212667
chr1	54715884	54716027
chr1	54716587	54716721
chr1	54717478	54717662
chr1	54722662	54722807
chr1	54731473	54731708
chr1	54741397	54742315
chr1	55094537	55094637
chr1	55096737	55096839
chr1	55097124	55097225
chr1	62038931	62039395
chr1	62190325	62190465
chr1	65227182	65227339
chr1	65227356	65227481
chr1	69919398	69920325
chr1	70660661	70661077
chr1	70661097	70661212
chr1	75742422	75743720
chr1	75743877	75744110
chr1	75744183	75744449
chr1	77846763	77846860
chr1	77847275	77847518
chr1	77847531	77849459
chr1	77849470	77849630
chr1	81722025	81722135
chr1	89052337	89053416
chr1	89053438	89054122
chr1	89054461	89057202
chr1	89057258	89057607
chr1	89058911	89065678
chr1	89407263	89409484
chr1	89410086	89411711
chr1	89418603	89419575
chr1	89419596	89421905
chr1	89421935	89424671
chr1	89424721	89425276
chr1	89426018	89426159
chr1	89426181	89427243
chr1	90892579	90892997
chr1	90893164	90893331
chr1	90893379	90894012
chr1	91328355	91330262
chr1	91973966	91974090
chr1	91994127	91994261
chr1	92002035	92002157
chr1	92004401	92004626
chr1	92005106	92005266
chr1	92014197	92014431
chr1	92125386	92125578
chr1	92125878	92126009
chr1	92126090	92126213
chr1	92126346	92126556
chr1	92126645	92127113
chr1	92127140	92127356
chr1	92303964	92304085
chr1	92323434	92324135
chr1	92324146	92324454
chr1	94897209	94897378
chr1	94897390	94897731
chr1	94897747	94897851
chr1	94897897	94898097
chr1	94899364	94899527
chr1	94902128	94902266
chr1	96418354	96418449
chr1	96418587	96418833
chr1	96418991	96419933
chr1	100213280	100213950
chr1	100214524	100214623
chr1	100872935	100874368
chr1	103618609	103620114
chr1	103620310	103621105
chr1	103621231	103622271
chr1	103657503	103658921
chr1	103660353	103660923
chr1	103691016	103691882
chr1	103693050	103694468
chr1	103714512	103715310
chr1	103715356	103716394
chr1	103751643	103753058
chr1	103754218	103755088
chr1	105434001	105434111
chr1	105434298	105434466
chr1	105698102	105698204
chr1	108139773	108139904
chr1	108223063	108224174
chr1	108226190	108227461
chr1	108228379	108229562
chr1	108232388	108236050
chr1	108236654	108237884
chr1	108239145	108240461
chr1	108323479	108323611
chr1	108379421	108380737
chr1	108381995	108383228
chr1	108453886	108455197
chr1	108456457	108457691
chr1	108458286	108461952
chr1	108464665	108465963
chr1	108466872	108468153
chr1	108470188	108471266
chr1	109063865	109063969
chr1	109671276	109671390
chr1	109671478	109671591
chr1	109674737	109674870
chr1	109681173	109682497
chr1	109693316	109693755
chr1	109699618	109700941
chr1	109714936	109715050
chr1	109717324	109717848
chr1	110401248	110401593
chr1	110403909	110404046
chr1	111007775	111008073
chr1	111010612	111010736
chr1	111283342	111283482
chr1	111301727	111301862
chr1	111318041	111318182
chr1	111362504	111362633
chr1	111386078	111386218
chr1	111704332	111704494
chr1	111709136	111709271
chr1	111712419	111712622
chr1	111712632	111712832
chr1	111712835	111713114
chr1	112913249	112913366
chr1	112913578	112913695
chr1	112913717	112913882
chr1	112917912	112918056
chr1	112922028	112922128
chr1	112923747	112923951
chr1	112923956	112924406
chr1	112929083	112929242
chr1	114568369	114568468
chr1	116608154	116608265
chr1	116739407	116740119
chr1	116740150	116741739
chr1	117368160	117368463
chr1	117402256	117402397
chr1	117414699	117414840
chr1	117460516	117460620
chr1	117466325	117466433
chr1	117496806	117496985
chr1	117499371	117499561
chr1	117502843	117502947
chr1	117522808	117523010
chr1	117523253	117523368
chr1	117523464	117523569
chr1	117549086	117549218
chr1	117550179	117550428
chr1	117777086	117778910
chr1	119885302	119885513
chr1	119885955	119886408
chr1	119886820	119887001
chr1	119965369	119965566
chr1	119968120	119968593
chr1	119972745	119972975
chr1	120004935	120006257
chr1	120029166	120030626
chr1	120068341	120069617
chr1	143904555	143906964
chr1	143880018	143881163
chr1	121373399	121374776
chr1	121382084	121383469
chr1	121385817	121388428
chr1	121502407	121502537
chr1	121502569	121502702
chr1	121502710	121502810
chr1	121502821	121503162
chr1	121503170	121503923
chr1	121518110	121530719
chr1	121530989	121532029
chr1	121538419	121538819
chr1	121540001	121540833
chr1	121540839	121542023
chr1	121542026	121554824
chr1	121555030	121558279
chr1	121558290	121560683
chr1	121560876	121569944
chr1	121569949	121572912
chr1	149485877	149486431
chr1	148931065	148932917
chr1	148928491	148929857
chr1	148749293	148750498
chr1	148748544	148749160
chr1	146227688	146228950
chr1	146188561	146190022
chr1	146164355	146165679
chr1	146127905	146128556
chr1	145926030	145926176
chr1	145923637	145925937
chr1	145669974	145687007
chr1	145645669	145646797
chr1	145622473	145624247
chr1	145617746	145619006
chr1	147968213	147969530
chr1	148122676	148122828
chr1	146874746	146876022
chr1	146879121	146880453
chr1	146880672	146883091
chr1	146885256	146886353
chr1	146886469	146888878
chr1	146898369	146899273
chr1	146959623	146960803
chr1	147178475	147178689
chr1	147178714	147178832
chr1	147178953	147179132
chr1	147179140	147179248
chr1	147179515	147179656
chr1	147179670	147179951
chr1	147202480	147202596
chr1	147203341	147203474
chr1	147203722	147203839
chr1	147203994	147204310
chr1	147204371	147204702
chr1	147204782	147204875
chr1	147938141	147939448
chr1	147942857	147944628
chr1	147968205	147969529
chr1	147992861	148009864
chr1	148122676	148122831
chr1	145233382	145233507
chr1	143488987	143489089
chr1	143451651	143452017
chr1	143795583	143797015
chr1	149787944	149789088
chr1	149812270	149814681
chr1	149832014	149833656
chr1	149840068	149843970
chr1	149849840	149853745
chr1	149860159	149861799
chr1	150496797	150496916
chr1	150507005	150507114
chr1	150622556	150622720
chr1	151262149	151262258
chr1	151263903	151264038
chr1	151265381	151265620
chr1	151266015	151266123
chr1	151267160	151267466
chr1	151759788	151759953
chr1	151760001	151760192
chr1	151761440	151761563
chr1	151762366	151762476
chr1	152111948	152112079
chr1	152123053	152123151
chr1	152123348	152123610
chr1	152303228	152304503
chr1	152304680	152308389
chr1	152355334	152355569
chr1	152355790	152356018
chr1	152399719	152400193
chr1	153380610	153380712
chr1	153974302	153974401
chr1	154156094	154156205
chr1	154414300	154414887
chr1	154429319	154429419
chr1	154434511	154434611
chr1	154435008	154435113
chr1	154962809	154963097
chr1	154965125	154965277
chr1	154970025	154970216
chr1	155210354	155214708
chr1	155212820	155215977
chr1	155216194	155218210
chr1	155218242	155219156
chr1	155219157	155219289
chr1	155219357	155219663
chr1	155219741	155219855
chr1	155219857	155220005
chr1	155227302	155227495
chr1	155227496	155227639
chr1	155227703	155228274
chr1	155230952	155231439
chr1	155231453	155235325
chr1	155233451	155235761
chr1	155235796	155236655
chr1	155237148	155237630
chr1	155237930	155238963
chr1	155239577	155240136
chr1	155240470	155241394
chr1	155241395	155241520
chr1	155241571	155241874
chr1	155241885	155241991
chr1	155241993	155242149
chr1	155244426	155244620
chr1	155244621	155244763
chr1	155244874	155245439
chr1	155262856	155263411
chr1	155263940	155264052
chr1	155264635	155264786
chr1	155265851	155265964
chr1	155266718	155266905
chr1	155268002	155268134
chr1	155270810	155270987
chr1	155273192	155273379
chr1	155586216	155586346
chr1	155587456	155587546
chr1	155587938	155588046
chr1	155588217	155589883
chr1	155591309	155591667
chr1	155591674	155591890
chr1	155591918	155592501
chr1	155593265	155593365
chr1	155593419	155593630
chr1	155595785	155596350
chr1	155596371	155596605
chr1	155596635	155597062
chr1	155598779	155599085
chr1	155599092	155599514
chr1	155609716	155612642
chr1	155613466	155613801
chr1	155614022	155614398
chr1	155614689	155614837
chr1	155615500	155616836
chr1	155618486	155619365
chr1	155649616	155649721
chr1	155659986	155661973
chr1	155672256	155672986
chr1	155691075	155691218
chr1	155702673	155702773
chr1	155706825	155706943
chr1	155710093	155710230
chr1	155710519	155712087
chr1	155712139	155712489
chr1	155712496	155712722
chr1	155712750	155713342
chr1	155713524	155713621
chr1	155713671	155713873
chr1	155717711	155718107
chr1	155718770	155718957
chr1	155718978	155719212
chr1	155719857	155720280
chr1	155725892	155726107
chr1	155726595	155726697
chr1	155726704	155727147
chr1	155738226	155738344
chr1	155745294	155748224
chr1	155749332	155749664
chr1	155749888	155750261
chr1	155750554	155750697
chr1	155751693	155753031
chr1	155757491	155758371
chr1	155764808	155764904
chr1	155765811	155766860
chr1	155774699	155775428
chr1	156035974	156036740
chr1	156742449	156743467
chr1	156743646	156743854
chr1	157723897	157724001
chr1	158177621	158177711
chr1	159044704	159045991
chr1	159048840	159050126
chr1	159705192	159705335
chr1	159713712	159713856
chr1	159918102	159918863
chr1	159919263	159919388
chr1	159919652	159919846
chr1	159920320	159920547
chr1	160358502	160358639
chr1	160496052	160496194
chr1	160496235	160496426
chr1	161041641	161041827
chr1	161042103	161042227
chr1	161362357	161362529
chr1	161517385	161518663
chr1	161524102	161526478
chr1	161547797	161549108
chr1	161580786	161582353
chr1	161587740	161589111
chr1	161590651	161592926
chr1	161599039	161600320
chr1	161605733	161608110
chr1	161629153	161630467
chr1	161662590	161664156
chr1	161669571	161670946
chr1	161672482	161674757
chr1	161751608	161751712
chr1	161751903	161752035
chr1	161752255	161752433
chr1	161752802	161752903
chr1	162445515	162445706
chr1	162445747	162445889
chr1	162789715	162790089
chr1	162790305	162790992
chr1	162791002	162791194
chr1	162791210	162792094
chr1	162792107	162792279
chr1	162792304	162792439
chr1	162792465	162792575
chr1	162792599	162792720
chr1	162792742	162792893
chr1	162793403	162793523
chr1	162793674	162794077
chr1	162794487	162794604
chr1	162795469	162795726
chr1	162795743	162795866
chr1	162796020	162796338
chr1	162796675	162797799
chr1	162797915	162799741
chr1	162799935	162803428
chr1	162803534	162804265
chr1	162804322	162805392
chr1	162805490	162812295
chr1	167519785	167519882
chr1	167520083	167520312
chr1	167520355	167520468
chr1	167521052	167521245
chr1	167885978	167887514
chr1	167887619	167887739
chr1	167888586	167888731
chr1	167890968	167891082
chr1	167891109	167891217
chr1	167897739	167897930
chr1	167898318	167898467
chr1	167904276	167904376
chr1	168246392	168247000
chr1	169115432	169115565
chr1	169124869	169125048
chr1	169127213	169127364
chr1	169131278	169132579
chr1	170368901	170369409
chr1	170369471	170369604
chr1	170369612	170370112
chr1	171591676	171592732
chr1	172748250	172748392
chr1	172748462	172748627
chr1	172748652	172748777
chr1	172748862	172750171
chr1	175009366	175009503
chr1	175944854	175945182
chr1	175986933	175987114
chr1	175988278	175988422
chr1	175989351	175989491
chr1	176027563	176027700
chr1	176043703	176043832
chr1	176046175	176046337
chr1	176081196	176081299
chr1	176162858	176162998
chr1	178745864	178746012
chr1	179446926	179447786
chr1	179447846	179448317
chr1	179448389	179448581
chr1	182842533	182842685
chr1	182843281	182843439
chr1	182852221	182852351
chr1	182853302	182853417
chr1	182854018	182854184
chr1	182858093	182858245
chr1	182858538	182858649
chr1	182858721	182858904
chr1	182859982	182860188
chr1	182866428	182866593
chr1	182872326	182872501
chr1	182874844	182874961
chr1	182876039	182876272
chr1	182876435	182876549
chr1	182878010	182878181
chr1	182879237	182879418
chr1	182880484	182880618
chr1	182881253	182881432
chr1	182881506	182881655
chr1	182883127	182883376
chr1	182883507	182883644
chr1	182884601	182884822
chr1	182887071	182887724
chr1	185091552	185091748
chr1	185093049	185093272
chr1	185098061	185098351
chr1	185099778	185099972
chr1	185100189	185100926
chr1	187708550	187708706
chr1	196745334	196746524
chr1	196789468	196790842
chr1	196819114	196820524
chr1	196830016	196831206
chr1	196914373	196915748
chr1	196943150	196944562
chr1	198679294	198679393
chr1	201528484	201528598
chr1	202415773	202431664
chr1	202431665	202432118
chr1	202445684	202446206
chr1	202446255	202451132
chr1	202452601	202452981
chr1	202453008	202458125
chr1	202458388	202471809
chr1	202472155	202487540
chr1	203008630	203008746
chr1	203022857	203023218
chr1	205717663	205718018
chr1	205718100	205718251
chr1	205718307	205718489
chr1	205719519	205719683
chr1	205720527	205720659
chr1	205727695	205727815
chr1	205746034	205746145
chr1	206392120	206393493
chr1	206400808	206402191
chr1	206404567	206407171
chr1	207526343	207527679
chr1	207528086	207529559
chr1	207531574	207532974
chr1	207533616	207534978
chr1	207541589	207542823
chr1	207544896	207546236
chr1	207546642	207548114
chr1	207550127	207551532
chr1	207552191	207553540
chr1	207560147	207561383
chr1	207563494	207564755
chr1	207569267	207570630
chr1	207644329	207644964
chr1	207645215	207645423
chr1	207645519	207646596
chr1	207646605	207646735
chr1	207646895	207647212
chr1	207647405	207647530
chr1	207647590	207648129
chr1	207648194	207649382
chr1	207649397	207649537
chr1	207652025	207652962
chr1	207653039	207653724
chr1	207653840	207655508
chr1	207655569	207655949
chr1	207656255	207657969
chr1	207657983	207658397
chr1	207751093	207751730
chr1	207752194	207752398
chr1	207752484	207753556
chr1	207753565	207753695
chr1	207753848	207754177
chr1	207754377	207754513
chr1	207754553	207755078
chr1	207755128	207756314
chr1	207756329	207756468
chr1	207756501	207757424
chr1	207757501	207758194
chr1	207758298	207759948
chr1	207760009	207762103
chr1	207762117	207762542
chr1	209744629	209744785
chr1	209745501	209745636
chr1	210013620	210013809
chr1	210155712	210155920
chr1	210160718	210162763
chr1	210266179	210266437
chr1	211416285	211416960
chr1	211417043	211417617
chr1	211417784	211418016
chr1	218881784	218881909
chr1	218881945	218882064
chr1	219608954	219612672
chr1	220267663	220267791
chr1	220626843	220627190
chr9	136049080	136051074
chr1	225789229	225790352
chr1	226071375	226071501
chr1	226377113	226377230
chr1	226383070	226383188
chr1	226386316	226386454
chr1	226388647	226388766
chr1	226390475	226390606
chr1	227409971	227410326
chr1	227410407	227410555
chr1	227410641	227410951
chr1	227410975	227411096
chr1	227411151	227411254
chr1	227412131	227412242
chr1	231365407	231366488
chr1	231370553	231370710
chr1	231373975	231374111
chr1	231421509	231421910
chr1	231421915	231422310
chr1	235454148	235454251
chr1	235458594	235458720
chr1	235470868	235470971
chr1	235480046	235480149
chr1	235484313	235484459
chr1	235494723	235494841
chr1	241497778	241497982
chr1	241500428	241500601
chr1	241502433	241502582
chr1	241504033	241504257
chr1	243125438	243146910
chr1	243146921	243193558
chr1	243193563	243205943
chr1	243205953	243212199
chr1	244394462	244394951
chr1	244394972	244395074
chr1	244395086	244395192
chr1	244395293	244395396
chr1	244395582	244395705
chr1	244854129	244854513
chr1	244855415	244855620
chr1	246849894	246851368
chr1	246916176	246916304
chr1	247123829	247123936
chr1	247125923	247127217
chr1	247171232	247172518
chr1	247173789	247173879
chr1	247935586	247935688
chr1	247935818	247935958
chr1	247936092	247936190
chr1	247936655	247936768
chr1	247948823	247950012
chr1	248060661	248061812
chr1	248440707	248442416
chr1	248452202	248454392
chr1	248472846	248474809
chr1	248488022	248490227
chr1	248557851	248560056
chr1	248573303	248575261
chr1	248637663	248639845
chr1	248649646	248651372
chr1	248770715	248770872
chr1	248771790	248771917
chr1	248771951	248772082
chr2	19826274	19826908
chr2	24063132	24063389
chr2	24063529	24063666
chr2	25081330	25081422
chr2	26161628	26161719
chr2	26162331	26162664
chr2	26162680	26163029
chr2	27692978	27693128
chr2	31823487	31823832
chr2	31871737	31871873
chr2	37645150	37646724
chr2	37672086	37672214
chr2	42796362	42796468
chr2	42796525	42796927
chr2	42797065	42797713
chr2	42798002	42798434
chr2	42798788	42798892
chr2	42798944	42799037
chr2	44166920	44167031
chr2	46902237	46902691
chr2	46902695	46903013
chr2	46905219	46905606
chr2	46907801	46907965
chr2	55236617	55236831
chr2	55237284	55237440
chr2	55240002	55240185
chr2	55242930	55243091
chr2	55243408	55243525
chr2	55243533	55243679
chr2	55244020	55244244
chr2	55246355	55246464
chr2	55249404	55249546
chr2	55252515	55252663
chr2	55635896	55635999
chr2	58251504	58251615
chr2	60734392	60735150
chr2	60735198	60735620
chr2	60736381	60736492
chr2	60936008	60936317
chr2	60936334	60936474
chr2	60936669	60936885
chr2	60937269	60937399
chr2	60937555	60937709
chr2	62222197	62222328
chr2	62222805	62223193
chr2	62223250	62223506
chr2	69426296	69426402
chr2	69597045	69597144
chr2	69598037	69598513
chr2	69598847	69599121
chr2	69599157	69599251
chr2	69599277	69599427
chr2	69599597	69599754
chr2	73228028	73228586
chr2	73228787	73228975
chr2	73229455	73229578
chr2	73230102	73230232
chr2	73232048	73232253
chr2	73440592	73440693
chr2	73457393	73457530
chr2	73466275	73466666
chr2	73480069	73480251
chr2	73480339	73482264
chr2	73482281	73484861
chr2	73485141	73485325
chr2	73485610	73485721
chr2	73599009	73602862
chr2	73602869	73603745
chr2	73603755	73605599
chr2	73617467	73625798
chr2	73625803	73626166
chr2	73653696	73653797
chr2	73656466	73656593
chr2	73656913	73657278
chr2	73664493	73664674
chr2	73664759	73666683
chr2	73666700	73669280
chr2	73669569	73669763
chr2	73670159	73670270
chr2	73670645	73675343
chr2	73675353	73675769
chr2	73675771	73677187
chr2	73677762	73686094
chr2	73686140	73686507
chr2	74123372	74123466
chr2	74215211	74215366
chr2	74215488	74215617
chr2	74352215	74352309
chr2	74834139	74834651
chr2	74854280	74854462
chr2	74867622	74867791
chr2	74872286	74872427
chr2	74873263	74873380
chr2	74873832	74873952
chr2	74874254	74874459
chr2	74877155	74877330
chr2	74878676	74878931
chr2	74880254	74880576
chr2	74881697	74881867
chr2	74882107	74882247
chr2	74885481	74885597
chr2	74886281	74886396
